"county_code","date_id","Clinton","Trump","Stein","Johnson"
29063,"0925",5.08,2.03,0.00,0.51
29065,"0925",2.97,3.30,0.16,0.16
29067,"0925",3.91,2.47,0.00,0.62
29069,"0925",2.19,2.63,0.19,0.24
29071,"0925",3.94,3.86,0.27,0.79
29073,"0925",2.64,3.13,0.68,0.88
29075,"0925",2.91,3.20,0.00,0.00
29077,"0925",4.04,4.24,0.21,1.07
29079,"0925",3.17,3.44,0.41,2.34
29081,"0925",4.23,2.44,0.00,0.33
29083,"0925",3.64,2.50,0.08,0.61
29085,"0925",1.83,3.66,0.00,0.37
29087,"0925",2.21,3.31,0.28,1.10
29089,"0925",3.13,3.73,0.00,1.04
29091,"0925",4.05,3.42,0.24,0.67
29093,"0925",3.35,2.63,0.24,0.48
29095,"0925",3.99,4.17,0.22,1.01
29097,"0925",3.79,4.08,0.29,0.80
29099,"0925",3.38,3.52,0.20,0.77
29101,"0925",4.20,4.76,0.19,1.29
29103,"0925",2.06,5.35,0.41,0.00
29105,"0925",3.70,3.27,0.07,0.88
29107,"0925",3.54,4.10,0.24,0.93
29109,"0925",2.51,3.19,0.00,1.16
29111,"0925",2.30,1.31,0.00,0.66
29113,"0925",3.23,4.13,0.19,0.74
29115,"0925",4.08,3.69,0.39,0.39
29117,"0925",4.54,3.67,0.00,0.39
29119,"0925",3.07,3.23,0.00,0.63
29121,"0925",3.74,3.84,0.28,0.47
29123,"0925",1.77,3.37,0.00,0.32
29125,"0925",2.41,1.97,0.00,1.09
29127,"0925",3.37,3.12,0.00,1.68
29129,"0925",2.72,9.73,0.00,0.00
29131,"0925",2.45,3.19,0.11,1.17
29133,"0925",2.42,2.59,0.00,0.35
29135,"0925",4.42,4.01,0.10,0.82
29137,"0925",2.87,4.92,3.28,2.87
29139,"0925",2.79,2.79,0.33,0.66
29141,"0925",2.76,3.45,0.23,0.38
29143,"0925",2.49,1.84,0.22,0.43
29145,"0925",3.80,3.75,0.31,1.01
29147,"0925",3.97,3.11,0.10,1.31
29149,"0925",1.94,2.43,0.00,0.73
29151,"0925",3.32,1.86,0.00,0.93
29153,"0925",2.68,2.01,0.00,0.33
29155,"0925",3.12,3.71,0.10,0.29
29157,"0925",3.35,4.48,0.27,0.54
29159,"0925",3.46,3.68,0.25,0.52
29161,"0925",3.59,3.69,0.52,0.90
29163,"0925",3.51,3.63,0.11,1.13
29165,"0925",3.91,4.50,0.20,1.06
29167,"0925",3.69,3.71,0.14,0.85
29169,"0925",3.53,4.58,0.16,1.06
29171,"0925",2.41,4.28,0.00,0.53
29173,"0925",3.09,3.41,0.21,0.77
29175,"0925",3.22,3.08,0.41,0.74
29177,"0925",3.74,4.83,0.08,0.62
29179,"0925",4.63,6.95,0.00,1.93
29181,"0925",3.23,3.04,0.19,0.38
29183,"0925",4.15,4.26,0.19,1.02
29185,"0925",4.18,5.16,0.00,0.74
29186,"0925",4.05,3.08,0.19,1.16
29187,"0925",3.70,4.45,0.25,0.63
29189,"0925",3.90,4.22,0.22,0.98
29195,"0925",2.49,3.58,0.15,0.60
29197,"0925",2.07,2.07,0.00,0.69
29199,"0925",0.92,0.00,0.46,2.29
29201,"0925",2.98,3.36,0.06,0.73
29203,"0925",2.21,1.77,0.00,0.66
29205,"0925",2.86,4.29,0.00,1.07
29207,"0925",3.91,4.37,0.10,0.76
29209,"0925",3.38,2.68,0.04,0.62
29211,"0925",3.58,2.99,0.30,0.60
29213,"0925",3.58,3.50,0.17,0.66
29215,"0925",3.49,4.00,0.15,0.95
29217,"0925",2.75,3.37,0.23,0.99
29219,"0925",2.58,2.94,0.18,0.85
29221,"0925",2.22,2.77,0.44,0.55
29223,"0925",3.15,3.15,0.23,1.13
29225,"0925",3.38,3.48,0.00,0.79
29227,"0925",2.44,0.00,0.00,0.00
29229,"0925",2.24,3.06,0.10,0.20
30001,"0925",5.54,3.33,0.62,1.23
30003,"0925",2.01,3.02,0.00,0.60
30005,"0925",3.38,1.30,0.00,2.34
30007,"0925",4.06,2.21,0.00,0.00
30009,"0925",4.56,3.53,0.15,0.88
30011,"0925",0.00,1.72,0.00,0.00
30013,"0925",3.88,3.80,0.14,1.04
30015,"0925",4.45,2.74,0.00,0.68
30017,"0925",2.46,2.21,0.49,0.74
30019,"0925",5.31,0.88,0.00,0.88
30021,"0925",3.75,4.18,0.14,1.01
30023,"0925",3.55,4.04,0.00,0.86
30025,"0925",2.26,2.64,0.38,1.13
30027,"0925",6.29,3.15,0.00,1.57
30029,"0925",3.87,3.48,0.21,0.94
30031,"0925",3.77,3.69,0.33,1.55
30033,"0925",1.52,3.03,0.00,0.00
30035,"0925",4.73,2.80,0.48,0.58
30037,"0925",0.00,2.33,2.33,4.65
30039,"0925",2.81,2.81,0.00,0.56
30041,"0925",3.47,3.20,0.14,1.09
30043,"0925",3.74,3.97,0.18,1.22
30045,"0925",3.17,3.17,0.00,1.59
30047,"0925",3.45,3.49,0.33,0.51
30049,"0925",3.53,2.95,0.10,0.89
30051,"0925",1.34,2.01,0.00,0.00
30053,"0925",3.62,4.31,0.21,0.85
30055,"0925",0.72,2.17,0.00,0.00
30057,"0925",4.27,2.54,0.00,0.67
30059,"0925",2.68,2.68,0.00,0.00
30061,"0925",2.94,2.57,0.00,0.00
30063,"0925",4.27,4.55,0.35,1.04
30065,"0925",4.35,9.06,0.00,1.45
30067,"0925",4.26,2.87,0.35,1.57
30069,"0925",0.00,0.00,0.00,0.00
30071,"0925",2.83,4.45,0.00,1.62
30073,"0925",4.12,5.62,0.37,1.50
30075,"0925",4.57,5.08,0.00,1.02
30077,"0925",2.69,2.99,0.30,1.19
30079,"0925",1.43,1.43,0.00,0.00
30081,"0925",4.15,4.39,0.14,1.08
30083,"0925",4.08,4.41,0.00,0.58
30085,"0925",3.12,4.04,0.18,0.73
30087,"0925",4.20,4.11,0.00,1.19
30089,"0925",5.03,4.27,0.57,0.57
30091,"0925",1.42,0.95,0.00,2.37
30093,"0925",3.44,3.24,0.17,0.63
30095,"0925",2.75,1.96,0.59,1.18
30097,"0925",1.76,1.01,0.00,0.50
30099,"0925",2.88,4.09,1.20,1.20
30101,"0925",4.15,5.11,0.00,0.96
30103,"0925",2.35,1.76,0.59,0.00
30105,"0925",1.82,2.37,0.36,0.73
30107,"0925",1.90,2.53,0.63,1.90
30109,"0925",5.56,1.85,0.00,0.00
30111,"0925",3.36,3.32,0.18,0.78
31001,"0925",3.29,2.69,0.20,0.97
31003,"0925",2.64,3.23,0.00,0.00
31005,"0925",0.00,3.57,0.00,7.14
31007,"0925",0.00,6.67,0.00,3.33
31009,"0925",4.55,2.27,0.00,0.00
31011,"0925",1.01,2.78,0.25,1.01
31013,"0925",0.00,2.65,0.00,2.65
31015,"0925",4.55,0.91,0.00,0.00
31017,"0925",3.83,2.55,0.00,1.28
31019,"0925",4.38,3.68,0.13,0.84
31021,"0925",3.51,5.58,0.00,0.62
31023,"0925",1.92,3.84,0.00,1.20
31025,"0925",3.92,3.66,0.05,1.36
31027,"0925",2.35,1.99,0.18,0.54
31029,"0925",2.69,3.70,0.00,0.34
31031,"0925",4.33,6.16,1.00,1.66
31033,"0925",2.91,3.06,0.15,0.60
31035,"0925",2.64,2.20,0.44,1.10
31037,"0925",2.63,2.98,0.00,0.18
31039,"0925",3.78,2.72,0.30,0.45
31041,"0925",1.76,2.43,0.00,0.68
31043,"0925",3.42,4.56,0.16,0.60
31045,"0925",3.65,1.99,0.66,1.55
31047,"0925",3.44,4.07,0.06,0.17
31049,"0925",4.44,3.33,0.00,0.56
31051,"0925",4.78,2.83,0.18,1.42
31053,"0925",3.41,3.58,0.04,0.55
31055,"0925",3.88,4.09,0.20,1.03
31057,"0925",1.55,1.55,0.00,0.78
31059,"0925",2.06,2.35,0.00,1.47
31061,"0925",2.67,1.33,0.00,0.00
31063,"0925",4.17,2.56,0.00,0.96
31065,"0925",4.53,3.77,0.00,0.75
31067,"0925",2.84,2.35,0.25,0.62
31069,"0925",1.57,0.79,0.00,0.79
31071,"0925",0.00,0.00,0.00,0.00
31073,"0925",2.78,2.78,1.85,0.00
31075,"0925",0.00,0.00,0.00,0.00
31077,"0925",10.53,2.63,0.88,5.26
31079,"0925",2.92,3.30,0.06,0.53
31081,"0925",3.42,3.90,0.00,0.35
31083,"0925",5.82,5.29,0.00,6.88
31085,"0925",2.50,5.00,0.00,0.00
31087,"0925",2.04,2.04,0.00,0.68
31089,"0925",2.34,4.83,0.00,1.02
31091,"0925",0.00,0.00,0.00,0.00
31093,"0925",4.02,3.41,0.00,0.62
31095,"0925",3.73,5.41,0.00,1.49
31097,"0925",4.68,4.68,0.00,1.80
31099,"0925",5.56,2.69,0.00,2.51
31101,"0925",2.96,2.96,0.00,1.21
31103,"0925",7.14,1.79,0.00,0.00
31105,"0925",2.98,3.83,0.85,1.28
31107,"0925",5.74,4.96,0.16,0.93
31109,"0925",4.14,4.36,0.31,1.24
31111,"0925",3.57,3.63,0.22,1.10
31113,"0925",2.33,4.65,0.00,0.00
31115,"0925",30.00,10.00,0.00,0.00
31117,"0925",0.00,0.00,0.00,0.00
31119,"0925",4.35,5.24,0.19,0.73
31121,"0925",2.91,2.49,0.00,0.21
31123,"0925",3.11,4.38,0.28,0.57
31125,"0925",3.43,3.43,0.00,2.29
31127,"0925",4.00,2.83,0.33,2.33
31129,"0925",7.47,2.87,0.00,0.57
31131,"0925",2.70,3.01,0.24,1.74
31133,"0925",4.67,2.80,0.00,0.93
31135,"0925",1.87,1.50,0.00,1.12
31137,"0925",3.11,3.39,0.14,1.55
31139,"0925",5.20,3.53,0.19,0.56
31141,"0925",3.00,2.64,0.12,0.81
31143,"0925",2.29,2.29,0.00,0.98
31145,"0925",3.60,2.98,0.25,0.99
31147,"0925",2.93,4.65,0.00,0.86
31149,"0925",5.00,3.33,0.00,0.00
31151,"0925",4.65,4.65,0.41,1.47
31153,"0925",3.89,4.93,0.21,1.05
31155,"0925",3.73,4.92,0.14,1.09
31157,"0925",4.16,3.69,0.17,0.63
31159,"0925",3.79,3.79,0.13,1.26
31161,"0925",5.41,3.50,0.00,0.96
31163,"0925",2.74,6.16,0.00,1.37
31165,"0925",3.69,4.55,0.28,0.85
31167,"0925",6.01,3.28,0.55,0.00
31169,"0925",2.08,2.08,0.00,0.89
31171,"0925",7.27,0.00,0.00,3.64
31173,"0925",2.34,1.95,0.00,0.00
31175,"0925",4.85,0.75,0.00,0.37
31177,"0925",3.93,4.04,0.33,0.71
31179,"0925",4.84,3.48,0.29,1.16
31181,"0925",2.25,2.89,0.00,0.00
31183,"0925",4.26,5.32,0.00,1.06
31185,"0925",2.48,2.94,0.20,1.05
32001,"0925",3.20,2.77,0.06,1.11
32003,"0925",3.34,4.12,0.18,0.73
32005,"0925",3.64,3.16,0.12,1.20
32007,"0925",3.44,3.44,0.46,1.05
32009,"0925",2.73,3.59,0.10,0.77
32011,"0925",1.88,1.88,0.00,1.13
32013,"0925",2.55,2.61,0.00,0.68
32015,"0925",2.42,2.42,0.00,1.82
32017,"0925",3.31,3.71,0.11,0.46
32019,"0925",3.80,4.22,0.06,1.01
32021,"0925",3.57,2.50,1.07,0.36
32023,"0925",3.05,4.23,0.13,1.05
32027,"0925",3.32,2.58,0.00,1.11
32029,"0925",3.66,4.70,0.10,1.46
32031,"0925",3.62,3.87,0.29,1.03
32033,"0925",4.00,3.71,0.43,1.00
33001,"0925",5.21,5.21,0.14,1.06
33003,"0925",4.17,3.55,0.28,1.12
33005,"0925",3.83,4.42,0.45,1.21
33007,"0925",2.84,2.99,0.33,0.81
33009,"0925",4.89,4.97,0.46,1.52
33011,"0925",4.32,4.73,0.22,1.23
33013,"0925",4.29,4.72,0.37,1.33
33015,"0925",4.61,4.78,0.31,1.33
33017,"0925",7.25,4.95,0.31,2.10
33019,"0925",4.87,4.77,0.33,0.89
34001,"0925",4.30,4.99,0.22,0.80
34003,"0925",5.25,6.03,0.28,0.80
34005,"0925",4.36,5.33,0.20,0.91
34007,"0925",4.16,5.00,0.18,0.74
34009,"0925",4.57,4.61,0.26,0.78
34011,"0925",3.55,4.51,0.20,0.59
34013,"0925",4.42,5.09,0.25,0.74
34015,"0925",4.31,4.99,0.20,0.82
34017,"0925",4.83,5.43,0.27,0.79
34019,"0925",5.64,6.43,0.31,1.15
34021,"0925",5.22,5.78,0.31,0.89
34023,"0925",4.43,5.08,0.23,0.65
34025,"0925",4.76,5.71,0.26,0.82
34027,"0925",5.06,5.52,0.24,0.92
34029,"0925",4.78,5.90,0.19,0.78
34031,"0925",4.49,5.42,0.20,0.52
34033,"0925",4.23,4.25,0.19,1.19
34035,"0925",4.97,5.41,0.24,0.92
34037,"0925",5.29,6.08,0.28,0.85
34039,"0925",4.85,5.37,0.29,0.73
34041,"0925",5.34,6.06,0.48,0.95
35001,"0925",3.63,3.98,0.29,1.74
35003,"0925",3.08,3.08,0.00,1.54
35005,"0925",2.79,2.49,0.18,1.42
35006,"0925",2.02,3.10,0.29,0.79
35007,"0925",1.95,2.05,0.41,1.33
35009,"0925",2.95,2.91,0.10,1.28
35011,"0925",3.65,6.57,0.00,4.38
35013,"0925",3.20,3.36,0.26,1.27
35015,"0925",2.81,3.13,0.19,0.89
35017,"0925",3.97,4.44,0.95,1.59
35019,"0925",1.96,3.92,0.00,1.18
35021,"0925",3.30,1.47,0.00,0.37
35023,"0925",3.59,2.54,0.15,0.45
35025,"0925",3.09,3.18,0.09,0.89
35027,"0925",2.78,1.54,0.62,0.93
35028,"0925",0.00,0.00,0.00,0.00
35029,"0925",2.56,4.03,0.24,0.79
35031,"0925",2.74,3.07,0.11,0.59
35033,"0925",6.59,4.95,0.00,2.75
35035,"0925",2.95,3.20,0.16,1.48
35037,"0925",1.69,2.18,0.24,1.21
35039,"0925",2.53,2.77,0.42,1.35
35041,"0925",2.23,2.29,0.16,1.28
35043,"0925",4.02,4.14,0.19,1.89
35045,"0925",2.10,2.71,0.10,0.87
35047,"0925",2.23,3.37,0.36,1.04
35049,"0925",3.96,4.36,0.30,1.91
35051,"0925",2.41,2.81,0.13,0.54
35053,"0925",3.61,2.84,0.32,3.87
35055,"0925",3.19,3.19,1.53,1.53
35057,"0925",2.19,3.43,0.19,2.76
35059,"0925",6.30,4.87,0.29,0.86
35061,"0925",2.58,3.38,0.25,1.55
36001,"0925",4.47,4.68,0.33,0.97
36003,"0925",4.22,5.19,0.46,1.35
36005,"0925",4.15,5.15,0.24,0.43
36007,"0925",4.42,4.34,0.36,1.13
36009,"0925",4.27,4.60,0.30,0.84
36011,"0925",3.93,3.75,0.31,0.73
36013,"0925",3.95,3.85,0.34,0.99
36015,"0925",3.75,3.76,0.28,0.91
36017,"0925",4.03,3.77,0.31,1.05
36019,"0925",4.08,4.21,0.46,0.78
36021,"0925",4.86,4.86,0.29,1.06
36023,"0925",4.09,4.08,0.27,0.98
36025,"0925",3.64,4.56,0.38,0.95
36027,"0925",5.14,5.35,0.34,0.99
36029,"0925",4.03,4.19,0.21,0.82
36031,"0925",4.61,5.31,0.61,1.53
36033,"0925",3.92,3.63,0.29,0.42
36035,"0925",3.65,4.71,0.23,0.97
36037,"0925",3.67,4.30,0.23,1.01
36039,"0925",4.01,3.41,0.42,0.81
36041,"0925",3.15,3.69,0.00,0.82
36043,"0925",4.24,3.97,0.22,0.66
36045,"0925",3.07,3.00,0.22,1.01
36047,"0925",5.41,5.79,0.29,0.66
36049,"0925",3.60,2.23,0.07,0.59
36051,"0925",5.13,4.18,0.49,1.36
36053,"0925",4.54,4.60,0.34,0.71
36055,"0925",3.99,4.27,0.26,0.95
36057,"0925",3.05,3.78,0.20,0.65
36059,"0925",5.89,6.76,0.43,0.87
36061,"0925",4.66,5.10,0.28,0.88
36063,"0925",3.57,4.16,0.26,0.68
36065,"0925",4.09,4.10,0.25,0.81
36067,"0925",4.54,4.73,0.31,1.03
36069,"0925",3.77,3.89,0.50,1.13
36071,"0925",4.53,5.01,0.30,0.76
36073,"0925",3.67,3.53,0.15,1.19
36075,"0925",4.30,3.87,0.24,1.02
36077,"0925",4.34,4.69,0.47,1.14
36079,"0925",5.71,6.04,0.31,0.89
36081,"0925",4.72,5.43,0.30,0.57
36083,"0925",4.21,4.62,0.33,1.03
36085,"0925",3.70,4.39,0.22,0.72
36087,"0925",5.52,5.84,0.27,0.88
36089,"0925",4.02,3.72,0.33,0.89
36091,"0925",4.54,4.48,0.27,1.16
36093,"0925",4.99,4.94,0.26,0.88
36095,"0925",4.01,4.78,0.34,1.38
36097,"0925",5.11,4.45,0.22,2.08
36099,"0925",3.49,3.49,0.08,1.50
36101,"0925",3.18,3.25,0.19,1.02
36103,"0925",5.13,5.88,0.30,0.75
36105,"0925",4.22,4.03,0.51,0.90
36107,"0925",4.21,4.61,0.07,1.09
36109,"0925",5.32,5.32,0.51,1.44
36111,"0925",4.87,5.72,0.40,0.87
36113,"0925",3.51,4.31,0.33,0.81
36115,"0925",3.73,4.02,0.25,0.74
36117,"0925",3.31,3.09,0.24,1.26
36119,"0925",5.43,5.85,0.31,0.93
36121,"0925",3.39,3.03,0.18,0.83
36123,"0925",3.52,3.86,1.00,1.22
37001,"0925",4.80,4.78,0.20,1.01
37003,"0925",3.48,3.44,0.04,0.43
37005,"0925",2.29,3.44,0.21,0.52
37007,"0925",2.28,2.90,0.00,0.28
37009,"0925",3.94,4.10,0.20,0.76
37011,"0925",4.54,5.95,0.00,0.39
37013,"0925",3.21,3.29,0.03,0.42
37015,"0925",2.88,3.92,0.00,0.12
37017,"0925",3.02,5.47,0.24,0.78
37019,"0925",3.27,3.70,0.12,0.67
37021,"0925",5.20,5.12,0.42,1.11
37023,"0925",4.42,4.58,0.25,1.24
37025,"0925",4.08,4.45,0.15,0.72
37027,"0925",3.68,4.27,0.37,0.76
37029,"0925",3.83,4.21,0.26,1.15
37031,"0925",4.37,3.82,0.20,0.86
37033,"0925",2.09,3.14,0.00,1.05
37035,"0925",3.67,4.20,0.18,0.70
37037,"0925",6.01,5.78,0.40,1.40
37039,"0925",3.51,3.83,0.00,1.29
37041,"0925",2.80,2.94,0.00,0.13
37043,"0925",4.65,6.73,0.12,0.37
37045,"0925",2.94,4.17,0.14,0.77
37047,"0925",2.81,3.52,0.17,0.43
37049,"0925",4.23,3.84,0.24,1.25
37051,"0925",3.35,3.46,0.18,0.69
37053,"0925",3.47,3.52,0.14,1.12
37055,"0925",4.43,3.17,0.22,0.89
37057,"0925",4.18,4.25,0.09,0.67
37059,"0925",4.37,4.47,0.12,0.86
37061,"0925",3.41,4.48,0.11,0.52
37063,"0925",5.01,4.99,0.25,1.15
37065,"0925",3.20,3.37,0.13,0.25
37067,"0925",4.17,4.47,0.23,0.90
37069,"0925",4.35,4.18,0.17,0.74
37071,"0925",3.56,3.68,0.18,0.64
37073,"0925",3.97,3.35,0.00,1.05
37075,"0925",2.97,5.94,0.00,0.68
37077,"0925",3.13,3.85,0.11,0.65
37079,"0925",4.78,7.38,1.30,1.30
37081,"0925",4.02,4.49,0.17,0.79
37083,"0925",2.73,3.17,0.04,0.36
37085,"0925",5.10,4.52,0.13,1.12
37087,"0925",3.72,4.72,0.23,0.82
37089,"0925",4.36,4.35,0.25,0.76
37091,"0925",3.15,4.09,0.00,0.42
37093,"0925",3.75,4.59,0.19,1.23
37095,"0925",5.97,8.35,0.00,0.72
37097,"0925",4.03,4.38,0.14,0.90
37099,"0925",4.36,4.89,0.28,1.48
37101,"0925",4.30,4.39,0.08,0.93
37103,"0925",3.80,2.53,0.00,0.51
37105,"0925",3.40,5.51,0.15,0.70
37107,"0925",3.00,4.31,0.14,0.59
37109,"0925",4.25,4.39,0.18,0.93
37111,"0925",3.12,5.05,0.45,0.67
37113,"0925",4.11,5.23,0.25,1.17
37115,"0925",3.46,5.09,0.26,0.91
37117,"0925",3.15,3.90,0.14,0.82
37119,"0925",3.78,4.09,0.16,0.83
37121,"0925",3.29,2.94,0.18,0.53
37123,"0925",2.62,4.14,0.05,0.47
37125,"0925",4.04,5.04,0.18,0.91
37127,"0925",3.00,3.54,0.08,0.61
37129,"0925",4.41,4.50,0.23,1.28
37131,"0925",2.11,3.96,0.00,0.26
37133,"0925",3.60,3.39,0.18,0.89
37135,"0925",6.79,6.67,0.32,1.62
37137,"0925",3.54,4.45,0.00,0.80
37139,"0925",3.84,4.41,0.20,0.75
37141,"0925",4.28,5.02,0.20,1.05
37143,"0925",3.34,4.91,0.00,0.46
37145,"0925",3.82,3.06,0.06,0.39
37147,"0925",3.71,4.12,0.16,0.74
37149,"0925",4.27,5.17,0.13,0.84
37151,"0925",4.08,4.35,0.13,0.61
37153,"0925",3.12,3.87,0.06,0.51
37155,"0925",3.26,3.48,0.08,0.44
37157,"0925",3.52,4.38,0.13,0.41
37159,"0925",3.20,3.20,0.16,0.84
37161,"0925",3.79,4.13,0.10,0.70
37163,"0925",3.77,4.84,0.07,0.46
37165,"0925",2.98,4.04,0.11,0.40
37167,"0925",3.08,3.51,0.12,0.45
37169,"0925",3.51,4.95,0.17,0.73
37171,"0925",3.89,4.43,0.13,0.67
37173,"0925",3.17,5.06,0.13,0.61
37175,"0925",4.96,4.43,0.15,0.76
37177,"0925",5.02,4.11,0.00,0.00
37179,"0925",4.41,5.04,0.14,0.81
37181,"0925",2.25,2.88,0.05,0.47
37183,"0925",5.03,4.55,0.20,1.05
37185,"0925",2.02,4.69,0.09,1.75
37187,"0925",2.72,3.93,0.00,0.30
37189,"0925",5.69,7.14,0.32,1.25
37191,"0925",3.54,4.25,0.17,0.77
37193,"0925",4.15,3.66,0.11,0.83
37195,"0925",3.37,3.09,0.17,0.47
37197,"0925",3.90,4.41,0.17,0.92
37199,"0925",2.52,2.29,0.00,0.92
38001,"0925",1.09,2.72,0.54,0.54
38003,"0925",3.80,4.00,1.03,0.82
38005,"0925",4.02,2.95,0.00,0.00
38007,"0925",3.81,4.69,0.00,0.88
38009,"0925",2.35,2.87,0.00,0.52
38011,"0925",1.28,1.28,0.00,0.64
38013,"0925",1.27,1.27,1.27,0.00
38015,"0925",3.31,3.63,0.20,0.99
38017,"0925",4.17,4.29,0.23,1.24
38019,"0925",6.10,6.10,0.00,0.00
38021,"0925",3.13,3.30,0.00,0.17
38023,"0925",3.68,5.88,0.00,0.74
38025,"0925",9.16,4.38,0.20,0.80
38027,"0925",2.22,2.22,0.00,0.89
38029,"0925",3.78,2.99,0.07,1.14
38031,"0925",2.79,5.92,0.00,1.05
38033,"0925",0.96,0.96,0.00,0.00
38035,"0925",4.14,4.68,0.28,1.52
38037,"0925",23.53,7.84,1.96,3.92
38039,"0925",2.41,4.82,0.00,3.01
38041,"0925",1.79,2.38,0.00,0.60
38043,"0925",3.89,5.56,0.00,0.00
38045,"0925",2.74,6.39,0.00,0.46
38047,"0925",4.49,3.37,1.12,1.12
38049,"0925",3.81,3.81,0.13,1.43
38051,"0925",5.10,1.02,1.02,2.04
38053,"0925",3.17,3.93,0.18,0.53
38055,"0925",4.41,3.31,0.00,1.10
38057,"0925",3.59,2.98,0.00,0.70
38059,"0925",2.74,3.83,0.00,1.10
38061,"0925",2.26,2.35,0.00,0.42
38063,"0925",4.83,2.90,0.00,0.48
38065,"0925",9.89,5.49,0.00,0.00
38067,"0925",2.99,5.67,0.00,1.89
38069,"0925",4.32,3.32,0.00,1.33
38071,"0925",3.64,2.99,0.28,0.56
38073,"0925",1.40,2.11,0.00,0.70
38075,"0925",3.96,0.00,0.00,0.00
38077,"0925",3.10,2.93,0.12,1.52
38079,"0925",2.44,2.22,0.11,0.44
38081,"0925",3.63,3.07,0.28,0.84
38083,"0925",3.33,6.67,0.00,0.00
38085,"0925",1.66,2.49,0.28,0.83
38087,"0925",0.00,0.00,0.00,0.00
38089,"0925",4.09,3.80,0.03,0.45
38091,"0925",3.92,5.88,1.31,0.00
38093,"0925",3.69,3.39,0.15,1.00
38095,"0925",4.04,1.01,0.00,0.00
38097,"0925",1.47,2.94,0.16,0.49
38099,"0925",3.14,3.57,0.00,0.22
38101,"0925",3.37,3.19,0.21,1.67
38103,"0925",4.27,4.98,0.00,1.42
38105,"0925",3.38,2.58,0.04,0.71
39001,"0925",2.66,5.08,0.12,0.79
39003,"0925",4.04,3.46,0.16,0.91
39005,"0925",3.96,3.67,0.19,1.04
39007,"0925",2.98,3.13,0.17,0.83
39009,"0925",5.53,5.77,0.47,1.53
39011,"0925",4.42,4.49,0.07,0.85
39013,"0925",4.65,5.19,0.09,0.87
39015,"0925",3.30,3.08,0.07,0.75
39017,"0925",4.71,4.78,0.18,1.13
39019,"0925",2.85,3.52,0.28,0.61
39021,"0925",5.11,4.58,0.26,0.85
39023,"0925",3.60,4.59,0.17,0.81
39025,"0925",5.04,5.00,0.28,1.48
39027,"0925",3.44,3.35,0.33,1.10
39029,"0925",3.60,3.85,0.25,0.94
39031,"0925",3.42,2.75,0.13,0.55
39033,"0925",3.43,3.29,0.23,0.61
39035,"0925",4.11,4.43,0.21,0.83
39037,"0925",3.22,3.30,0.21,0.95
39039,"0925",3.70,4.47,0.33,0.84
39041,"0925",4.74,4.58,0.27,1.38
39043,"0925",3.90,4.23,0.15,0.63
39045,"0925",4.17,4.54,0.16,0.89
39047,"0925",3.62,4.13,0.81,0.96
39049,"0925",4.39,4.70,0.24,1.11
39051,"0925",4.25,4.50,0.18,1.01
39053,"0925",4.03,4.54,0.17,0.85
39055,"0925",4.24,4.14,0.24,1.36
39057,"0925",4.34,4.44,0.21,1.24
39059,"0925",3.30,4.95,0.22,0.63
39061,"0925",4.41,4.44,0.20,1.14
39063,"0925",4.06,3.34,0.36,1.45
39065,"0925",3.46,3.73,0.21,1.06
39067,"0925",2.00,2.70,0.12,0.59
39069,"0925",4.48,4.62,0.17,0.90
39071,"0925",3.85,4.80,0.09,1.13
39073,"0925",4.03,3.71,0.24,0.69
39075,"0925",4.93,4.35,0.29,0.63
39077,"0925",4.03,3.94,0.26,0.77
39079,"0925",3.12,3.30,0.05,0.72
39081,"0925",4.54,3.99,0.24,0.91
39083,"0925",4.74,5.09,0.23,1.05
39085,"0925",4.38,4.74,0.19,0.90
39087,"0925",4.57,5.76,0.24,0.69
39089,"0925",4.17,4.35,0.19,1.06
39091,"0925",3.88,3.79,0.15,1.63
39093,"0925",4.00,4.38,0.27,0.95
39095,"0925",4.30,4.54,0.22,1.03
39097,"0925",4.13,4.62,0.24,1.06
39099,"0925",4.51,4.94,0.19,0.92
39101,"0925",3.78,3.75,0.08,0.85
39103,"0925",4.67,5.09,0.19,1.12
39105,"0925",2.71,3.08,0.00,0.74
39107,"0925",3.51,4.64,0.15,0.82
39109,"0925",4.05,4.24,0.21,1.13
39111,"0925",3.59,3.08,0.13,0.51
39113,"0925",4.36,4.48,0.22,1.17
39115,"0925",2.95,2.95,0.25,0.86
39117,"0925",4.09,4.23,0.10,1.40
39119,"0925",3.48,3.43,0.14,0.80
39121,"0925",2.96,1.87,0.00,1.40
39123,"0925",4.41,4.32,0.33,1.17
39125,"0925",3.66,4.05,0.40,0.64
39127,"0925",3.46,3.29,0.18,0.80
39129,"0925",3.55,3.99,0.12,1.01
39131,"0925",4.72,4.03,0.31,0.74
39133,"0925",4.59,4.33,0.25,1.00
39135,"0925",3.95,3.61,0.21,1.10
39137,"0925",4.32,4.41,0.09,1.10
39139,"0925",3.59,3.79,0.13,1.08
39141,"0925",3.79,4.07,0.15,1.05
39143,"0925",4.05,4.25,0.14,0.99
39145,"0925",3.79,3.91,0.16,0.74
39147,"0925",3.62,4.32,0.25,0.95
39149,"0925",3.71,3.38,0.13,0.82
39151,"0925",3.95,4.55,0.18,0.90
39153,"0925",4.28,4.53,0.24,0.97
39155,"0925",4.40,4.71,0.18,0.93
39157,"0925",4.15,5.41,0.20,1.33
39159,"0925",3.75,3.44,0.28,1.17
